route,check,severity,detail
/leaderboard,C1,3,"131 words of main content (<150)"
/about,C2,3,"first-200-chars identical across 1341 pages: e.g. /about, /age-calculator, /answers/how-does-stress-affect-life-expectancy, /answers/how-long-will-i-live"
/,T2,3,"title 103 chars (>65): ""Best Age Calculator, Celebrity Birthday Match & Life Expectancy | BornClock - Age & Birthday Calculator"""
/born-on/november-22/india,T2,3,"title 72 chars (>65): ""Indian Celebrities Born on November 22 — Rukhmabai, Mirabehn | BornClock"""
/born-on/november-23/india,T2,3,"title 80 chars (>65): ""Indian Celebrities Born on November 23 — Sathya Sai Baba, Geeta Dutt | BornClock"""
/born-on/november-24/india,T2,3,"title 81 chars (>65): ""Indian Celebrities Born on November 24 — Arundhati Roy, Celina Jaitly | BornClock"""
/born-on/november-25/india,T2,3,"title 82 chars (>65): ""Indian Celebrities Born on November 25 — Roopa Ganguly, Jhulan Goswami | BornClock"""
/born-on/november-26/india,T2,3,"title 89 chars (>65): ""Indian Celebrities Born on November 26 — Arjun Rampal, Suniti Kumar Chatterji | BornClock"""
/born-on/november-27/india,T2,3,"title 87 chars (>65): ""Indian Celebrities Born on November 27 — Harivansh Rai Bachchan, Tina Datta | BornClock"""
/born-on/november-28/india,T2,3,"title 76 chars (>65): ""Indian Celebrities Born on November 28 — Yami Gautam, Esha Gupta | BornClock"""
/born-on/november-29/india,T2,3,"title 86 chars (>65): ""Indian Celebrities Born on November 29 — Ali Sardar Jafri, Chitrashi Rawat | BornClock"""
/born-on/november-3/india,T2,3,"title 82 chars (>65): ""Indian Celebrities Born on November 3 — Amartya Sen, Prithviraj Kapoor | BornClock"""
/born-on/november-30/india,T2,3,"title 81 chars (>65): ""Indian Celebrities Born on November 30 — Romila Thapar, Raashi Khanna | BornClock"""
/born-on/november-4/india,T2,3,"title 73 chars (>65): ""Indian Celebrities Born on November 4 — Tabu, Shakuntala Devi | BornClock"""
/born-on/november-5/india,T2,3,"title 78 chars (>65): ""Indian Celebrities Born on November 5 — Vandana Shiva, Virat Kohli | BornClock"""
/born-on/november-6/india,T2,3,"title 93 chars (>65): ""Indian Celebrities Born on November 6 — Yashwant Sinha, Bhavina Hasmukhbhai Patel | BornClock"""
/born-on/november-7/india,T2,3,"title 80 chars (>65): ""Indian Celebrities Born on November 7 — Anushka Shetty, Kamal Haasan | BornClock"""
/born-on/november-8/india,T2,3,"title 86 chars (>65): ""Indian Celebrities Born on November 8 — Lal Krishna Advani, Kamal Ranadive | BornClock"""
/born-on/november-9/india,T2,3,"title 78 chars (>65): ""Indian Celebrities Born on November 9 — Tanvi Azmi, Neelam Kothari | BornClock"""
/born-on/october-1/india,T2,3,"title 80 chars (>65): ""Indian Celebrities Born on October 1 — Ram Nath Kovind, Annie Besant | BornClock"""
/born-on/october-10/india,T2,3,"title 72 chars (>65): ""Indian Celebrities Born on October 10 — Rekhā, R. K. Narayan | BornClock"""
/born-on/october-11/india,T2,3,"title 87 chars (>65): ""Indian Celebrities Born on October 11 — Jayaprakash Narayan, Harish-Chandra | BornClock"""
/born-on/october-12/india,T2,3,"title 93 chars (>65): ""Indian Celebrities Born on October 12 — Akshara Haasan, Arunachalam Muruganantham | BornClock"""
/born-on/october-13/india,T2,3,"title 76 chars (>65): ""Indian Celebrities Born on October 13 — Pooja Hegde, Ashok Kumar | BornClock"""
/born-on/october-14/india,T2,3,"title 75 chars (>65): ""Indian Celebrities Born on October 14 — Zoya Akhtar, Punam Raut | BornClock"""
/born-on/october-15/india,T2,3,"title 83 chars (>65): ""Indian Celebrities Born on October 15 — A. P. J. Abdul Kalam, Mira Nair | BornClock"""
/born-on/october-16/india,T2,3,"title 81 chars (>65): ""Indian Celebrities Born on October 16 — Sita Ram Goel, Naveen Patnaik | BornClock"""
/born-on/october-17/india,T2,3,"title 84 chars (>65): ""Indian Celebrities Born on October 17 — Keerthy Suresh, Pranitha Subhash | BornClock"""
/born-on/october-18/india,T2,3,"title 76 chars (>65): ""Indian Celebrities Born on October 18 — Freida Pinto, Zakir Naik | BornClock"""
/born-on/october-19/india,T2,3,"title 90 chars (>65): ""Indian Celebrities Born on October 19 — Subrahmanyan Chandrasekhar, Sunny Deol | BornClock"""
/born-on/october-2/india,T2,3,"title 86 chars (>65): ""Indian Celebrities Born on October 2 — Mahatma Gandhi, Lal Bahadur Shastri | BornClock"""
/born-on/october-20/india,T2,3,"title 91 chars (>65): ""Indian Celebrities Born on October 20 — Navjot Singh Sidhu, V. S. Achuthanandan | BornClock"""
/born-on/october-21/india,T2,3,"title 80 chars (>65): ""Indian Celebrities Born on October 21 — Shammi Kapoor, Antara Biswas | BornClock"""
/born-on/october-22/india,T2,3,"title 83 chars (>65): ""Indian Celebrities Born on October 22 — Deepak Chopra, Parineeti Chopra | BornClock"""
/born-on/october-23/india,T2,3,"title 74 chars (>65): ""Indian Celebrities Born on October 23 — Prabhas, Aravind Adiga | BornClock"""
/born-on/october-24/india,T2,3,"title 84 chars (>65): ""Indian Celebrities Born on October 24 — Mallika Sherawat, Lakshmi Sahgal | BornClock"""
/born-on/october-25/india,T2,3,"title 69 chars (>65): ""Indian Celebrities Born on October 25 — Akbar, Aparna Sen | BornClock"""
/born-on/october-26/india,T2,3,"title 72 chars (>65): ""Indian Celebrities Born on October 26 — Raveena Tandon, Asin | BornClock"""
/born-on/october-27/india,T2,3,"title 85 chars (>65): ""Indian Celebrities Born on October 27 — K. R. Narayanan, Anuradha Paudwal | BornClock"""
/born-on/october-28/india,T2,3,"title 81 chars (>65): ""Indian Celebrities Born on October 28 — Aditi Rao Hydari, Vani Bhojan | BornClock"""
/born-on/october-29/india,T2,3,"title 83 chars (>65): ""Indian Celebrities Born on October 29 — Vijender Singh, Kriti Kharbanda | BornClock"""
/born-on/october-3/india,T2,3,"title 75 chars (>65): ""Indian Celebrities Born on October 3 — J. P. Dutta, Dipak Misra | BornClock"""
/born-on/october-30/india,T2,3,"title 87 chars (>65): ""Indian Celebrities Born on October 30 — Homi Jehangir Bhabha, Ananya Panday | BornClock"""
/born-on/october-31/india,T2,3,"title 90 chars (>65): ""Indian Celebrities Born on October 31 — Sardar Vallabhbhai Patel, Jadav Payeng | BornClock"""
/born-on/october-4/india,T2,3,"title 79 chars (>65): ""Indian Celebrities Born on October 4 — Soha Ali Khan, Shweta Tiwari | BornClock"""
/born-on/october-5/india,T2,3,"title 72 chars (>65): ""Indian Celebrities Born on October 5 — Adil Hussain, Kalpana | BornClock"""
/born-on/october-6/india,T2,3,"title 77 chars (>65): ""Indian Celebrities Born on October 6 — Meghnad Saha, Vinod Khanna | BornClock"""
/born-on/october-7/india,T2,3,"title 78 chars (>65): ""Indian Celebrities Born on October 7 — Yukta Mookhey, Begum Akhtar | BornClock"""
/born-on/october-8/india,T2,3,"title 73 chars (>65): ""Indian Celebrities Born on October 8 — Gauri Khan, Raaj Kumar | BornClock"""
/born-on/october-9/india,T2,3,"title 84 chars (>65): ""Indian Celebrities Born on October 9 — Sharda Sinha, Rushmi Chakravarthi | BornClock"""
/born-on/september-1/india,T2,3,"title 105 chars (>65): ""Indian Celebrities Born on September 1 — A. C. Bhaktivedanta Swami Prabhupada, Sonam Wangchuk | BornClock"""
/born-on/september-10/india,T2,3,"title 104 chars (>65): ""Indian Celebrities Born on September 10 — Basappa Danappa Jatti, Calyampudi Radhakrishna Rao | BornClock"""
/born-on/september-11/india,T2,3,"title 80 chars (>65): ""Indian Celebrities Born on September 11 — Vinoba Bhave, Shriya Saran | BornClock"""
/born-on/september-12/india,T2,3,"title 81 chars (>65): ""Indian Celebrities Born on September 12 — Prachi Desai, Feroze Gandhi | BornClock"""
/born-on/september-13/india,T2,3,"title 88 chars (>65): ""Indian Celebrities Born on September 13 — Mahima Chaudhry, Simran Kaur Mundi | BornClock"""
/born-on/september-14/india,T2,3,"title 90 chars (>65): ""Indian Celebrities Born on September 14 — Ayushmann Khurrana, Suryakumar Yadav | BornClock"""
/born-on/september-15/india,T2,3,"title 86 chars (>65): ""Indian Celebrities Born on September 15 — M. Visvesvaraya, C. N. Annadurai | BornClock"""
/born-on/september-16/india,T2,3,"title 96 chars (>65): ""Indian Celebrities Born on September 16 — M. S. Subbulakshmi, E. C. George Sudarshan | BornClock"""
/born-on/september-17/india,T2,3,"title 81 chars (>65): ""Indian Celebrities Born on September 17 — Narendra Modi, M. F. Husain | BornClock"""
/born-on/september-18/india,T2,3,"title 84 chars (>65): ""Indian Celebrities Born on September 18 — Shabana Azmi, Ashwini Ponnappa | BornClock"""
/born-on/september-19/india,T2,3,"title 83 chars (>65): ""Indian Celebrities Born on September 19 — Eesha Koppikhar, Meghna Naidu | BornClock"""
/born-on/september-2/india,T2,3,"title 85 chars (>65): ""Indian Celebrities Born on September 2 — Sadhana Shivdasani, Pawan Kalyan | BornClock"""
/born-on/september-20/india,T2,3,"title 99 chars (>65): ""Indian Celebrities Born on September 20 — Akkineni Nageswara Rao, Soundarya Rajinikanth | BornClock"""
/born-on/september-21/india,T2,3,"title 83 chars (>65): ""Indian Celebrities Born on September 21 — Kareena Kapoor Khan, Rimi Sen | BornClock"""
/born-on/september-22/india,T2,3,"title 85 chars (>65): ""Indian Celebrities Born on September 22 — Pawan Kumar Chamling, Meher Vij | BornClock"""
/born-on/september-23/india,T2,3,"title 78 chars (>65): ""Indian Celebrities Born on September 23 — Asima Chatterjee, Tanuja | BornClock"""
/born-on/september-24/india,T2,3,"title 105 chars (>65): ""Indian Celebrities Born on September 24 — Victor Hope, 2nd Marquess of Linlithgow, Arati Saha | BornClock"""
/born-on/september-25/india,T2,3,"title 80 chars (>65): ""Indian Celebrities Born on September 25 — Ranbir Kapoor, Divya Dutta | BornClock"""
/born-on/september-26/india,T2,3,"title 77 chars (>65): ""Indian Celebrities Born on September 26 — Dev Anand, Anjali Patil | BornClock"""
/born-on/september-27/india,T2,3,"title 79 chars (>65): ""Indian Celebrities Born on September 27 — Bhagat Singh, Yash Chopra | BornClock"""
/born-on/september-28/india,T2,3,"title 82 chars (>65): ""Indian Celebrities Born on September 28 — Lata Mangeshkar, Indra Nooyi | BornClock"""
/born-on/september-29/india,T2,3,"title 80 chars (>65): ""Indian Celebrities Born on September 29 — Mehmood Ali, Isha Sharvani | BornClock"""
/born-on/september-3/india,T2,3,"title 74 chars (>65): ""Indian Celebrities Born on September 3 — Kiran Desai, Sadhguru | BornClock"""
/born-on/september-30/india,T2,3,"title 81 chars (>65): ""Indian Celebrities Born on September 30 — Sarabjot Singh, Deepa Malik | BornClock"""
/born-on/september-4/india,T2,3,"title 83 chars (>65): ""Indian Celebrities Born on September 4 — Rishi Kapoor, Anthony de Mello | BornClock"""
/born-on/september-5/india,T2,3,"title 97 chars (>65): ""Indian Celebrities Born on September 5 — Sarvepalli Radhakrishnan, Vidhu Vinod Chopra | BornClock"""
/born-on/september-6/india,T2,3,"title 77 chars (>65): ""Indian Celebrities Born on September 6 — Mammootty, Harjit Sajjan | BornClock"""
/born-on/september-7/india,T2,3,"title 77 chars (>65): ""Indian Celebrities Born on September 7 — Neerja Bhanot, Ela Bhatt | BornClock"""
/born-on/september-8/india,T2,3,"title 85 chars (>65): ""Indian Celebrities Born on September 8 — Asha Bhosle, Sivananda Saraswati | BornClock"""
/born-on/september-9/india,T2,3,"title 79 chars (>65): ""Indian Celebrities Born on September 9 — Akshay Kumar, Vikram Batra | BornClock"""
/celebrity-birthday,T2,3,"title 69 chars (>65): ""Best Celebrity Birthday Match — Who Shares Your Birthday? | BornClock"""
/chinese-zodiac,T2,3,"title 69 chars (>65): ""Chinese Zodiac Calculator — Find Your Chinese Zodiac Sign | BornClock"""
/coach,T2,3,"title 73 chars (>65): ""AI Longevity Coach — Understand Your Life-Expectancy Forecast | BornClock"""
/compatibility,T2,3,"title 69 chars (>65): ""Zodiac Compatibility Calculator — How Compatible Are You? | BornClock"""
/compatibility/aquarius/aquarius,T2,3,"title 77 chars (>65): ""Aquarius & Aquarius Compatibility — Love, Friendship & Work Match | BornClock"""
/compatibility/aquarius/aries,T2,3,"title 74 chars (>65): ""Aquarius & Aries Compatibility — Love, Friendship & Work Match | BornClock"""
/compatibility/aquarius/cancer,T2,3,"title 75 chars (>65): ""Aquarius & Cancer Compatibility — Love, Friendship & Work Match | BornClock"""
/compatibility/aquarius/capricorn,T2,3,"title 78 chars (>65): ""Aquarius & Capricorn Compatibility — Love, Friendship & Work Match | BornClock"""
/compatibility/aquarius/gemini,T2,3,"title 75 chars (>65): ""Aquarius & Gemini Compatibility — Love, Friendship & Work Match | BornClock"""
/compatibility/aquarius/leo,T2,3,"title 72 chars (>65): ""Aquarius & Leo Compatibility — Love, Friendship & Work Match | BornClock"""
/compatibility/aquarius/libra,T2,3,"title 74 chars (>65): ""Aquarius & Libra Compatibility — Love, Friendship & Work Match | BornClock"""
/compatibility/aquarius/pisces,T2,3,"title 75 chars (>65): ""Aquarius & Pisces Compatibility — Love, Friendship & Work Match | BornClock"""
/compatibility/aquarius/sagittarius,T2,3,"title 80 chars (>65): ""Aquarius & Sagittarius Compatibility — Love, Friendship & Work Match | BornClock"""
/compatibility/aquarius/scorpio,T2,3,"title 76 chars (>65): ""Aquarius & Scorpio Compatibility — Love, Friendship & Work Match | BornClock"""
/compatibility/aquarius/taurus,T2,3,"title 75 chars (>65): ""Aquarius & Taurus Compatibility — Love, Friendship & Work Match | BornClock"""
/compatibility/aquarius/virgo,T2,3,"title 74 chars (>65): ""Aquarius & Virgo Compatibility — Love, Friendship & Work Match | BornClock"""
/compatibility/aries/aries,T2,3,"title 71 chars (>65): ""Aries & Aries Compatibility — Love, Friendship & Work Match | BornClock"""
/compatibility/aries/cancer,T2,3,"title 72 chars (>65): ""Aries & Cancer Compatibility — Love, Friendship & Work Match | BornClock"""
/compatibility/aries/capricorn,T2,3,"title 75 chars (>65): ""Aries & Capricorn Compatibility — Love, Friendship & Work Match | BornClock"""
/compatibility/aries/gemini,T2,3,"title 72 chars (>65): ""Aries & Gemini Compatibility — Love, Friendship & Work Match | BornClock"""
/compatibility/aries/leo,T2,3,"title 69 chars (>65): ""Aries & Leo Compatibility — Love, Friendship & Work Match | BornClock"""
/compatibility/aries/libra,T2,3,"title 71 chars (>65): ""Aries & Libra Compatibility — Love, Friendship & Work Match | BornClock"""
/compatibility/aries/pisces,T2,3,"title 72 chars (>65): ""Aries & Pisces Compatibility — Love, Friendship & Work Match | BornClock"""
/compatibility/aries/sagittarius,T2,3,"title 77 chars (>65): ""Aries & Sagittarius Compatibility — Love, Friendship & Work Match | BornClock"""
/compatibility/aries/scorpio,T2,3,"title 73 chars (>65): ""Aries & Scorpio Compatibility — Love, Friendship & Work Match | BornClock"""
/compatibility/aries/taurus,T2,3,"title 72 chars (>65): ""Aries & Taurus Compatibility — Love, Friendship & Work Match | BornClock"""
/compatibility/aries/virgo,T2,3,"title 71 chars (>65): ""Aries & Virgo Compatibility — Love, Friendship & Work Match | BornClock"""
/compatibility/cancer/cancer,T2,3,"title 73 chars (>65): ""Cancer & Cancer Compatibility — Love, Friendship & Work Match | BornClock"""
/compatibility/cancer/capricorn,T2,3,"title 76 chars (>65): ""Cancer & Capricorn Compatibility — Love, Friendship & Work Match | BornClock"""
/compatibility/cancer/gemini,T2,3,"title 73 chars (>65): ""Cancer & Gemini Compatibility — Love, Friendship & Work Match | BornClock"""
/compatibility/cancer/leo,T2,3,"title 70 chars (>65): ""Cancer & Leo Compatibility — Love, Friendship & Work Match | BornClock"""
/compatibility/cancer/libra,T2,3,"title 72 chars (>65): ""Cancer & Libra Compatibility — Love, Friendship & Work Match | BornClock"""
/compatibility/cancer/pisces,T2,3,"title 73 chars (>65): ""Cancer & Pisces Compatibility — Love, Friendship & Work Match | BornClock"""
/compatibility/cancer/sagittarius,T2,3,"title 78 chars (>65): ""Cancer & Sagittarius Compatibility — Love, Friendship & Work Match | BornClock"""
/compatibility/cancer/scorpio,T2,3,"title 74 chars (>65): ""Cancer & Scorpio Compatibility — Love, Friendship & Work Match | BornClock"""
/compatibility/cancer/taurus,T2,3,"title 73 chars (>65): ""Cancer & Taurus Compatibility — Love, Friendship & Work Match | BornClock"""
/compatibility/cancer/virgo,T2,3,"title 72 chars (>65): ""Cancer & Virgo Compatibility — Love, Friendship & Work Match | BornClock"""
/compatibility/capricorn/capricorn,T2,3,"title 79 chars (>65): ""Capricorn & Capricorn Compatibility — Love, Friendship & Work Match | BornClock"""
/compatibility/capricorn/gemini,T2,3,"title 76 chars (>65): ""Capricorn & Gemini Compatibility — Love, Friendship & Work Match | BornClock"""
/compatibility/capricorn/leo,T2,3,"title 73 chars (>65): ""Capricorn & Leo Compatibility — Love, Friendship & Work Match | BornClock"""
/compatibility/capricorn/libra,T2,3,"title 75 chars (>65): ""Capricorn & Libra Compatibility — Love, Friendship & Work Match | BornClock"""
/compatibility/capricorn/pisces,T2,3,"title 76 chars (>65): ""Capricorn & Pisces Compatibility — Love, Friendship & Work Match | BornClock"""
/compatibility/capricorn/sagittarius,T2,3,"title 81 chars (>65): ""Capricorn & Sagittarius Compatibility — Love, Friendship & Work Match | BornClock"""
/compatibility/capricorn/scorpio,T2,3,"title 77 chars (>65): ""Capricorn & Scorpio Compatibility — Love, Friendship & Work Match | BornClock"""
/compatibility/capricorn/taurus,T2,3,"title 76 chars (>65): ""Capricorn & Taurus Compatibility — Love, Friendship & Work Match | BornClock"""
/compatibility/capricorn/virgo,T2,3,"title 75 chars (>65): ""Capricorn & Virgo Compatibility — Love, Friendship & Work Match | BornClock"""
/compatibility/gemini/gemini,T2,3,"title 73 chars (>65): ""Gemini & Gemini Compatibility — Love, Friendship & Work Match | BornClock"""
/compatibility/gemini/leo,T2,3,"title 70 chars (>65): ""Gemini & Leo Compatibility — Love, Friendship & Work Match | BornClock"""
/compatibility/gemini/libra,T2,3,"title 72 chars (>65): ""Gemini & Libra Compatibility — Love, Friendship & Work Match | BornClock"""
/compatibility/gemini/pisces,T2,3,"title 73 chars (>65): ""Gemini & Pisces Compatibility — Love, Friendship & Work Match | BornClock"""
/compatibility/gemini/sagittarius,T2,3,"title 78 chars (>65): ""Gemini & Sagittarius Compatibility — Love, Friendship & Work Match | BornClock"""
/compatibility/gemini/scorpio,T2,3,"title 74 chars (>65): ""Gemini & Scorpio Compatibility — Love, Friendship & Work Match | BornClock"""
/compatibility/gemini/taurus,T2,3,"title 73 chars (>65): ""Gemini & Taurus Compatibility — Love, Friendship & Work Match | BornClock"""
/compatibility/gemini/virgo,T2,3,"title 72 chars (>65): ""Gemini & Virgo Compatibility — Love, Friendship & Work Match | BornClock"""
/compatibility/leo/leo,T2,3,"title 67 chars (>65): ""Leo & Leo Compatibility — Love, Friendship & Work Match | BornClock"""
/compatibility/leo/libra,T2,3,"title 69 chars (>65): ""Leo & Libra Compatibility — Love, Friendship & Work Match | BornClock"""
/compatibility/leo/pisces,T2,3,"title 70 chars (>65): ""Leo & Pisces Compatibility — Love, Friendship & Work Match | BornClock"""
/compatibility/leo/sagittarius,T2,3,"title 75 chars (>65): ""Leo & Sagittarius Compatibility — Love, Friendship & Work Match | BornClock"""
/compatibility/leo/scorpio,T2,3,"title 71 chars (>65): ""Leo & Scorpio Compatibility — Love, Friendship & Work Match | BornClock"""
/compatibility/leo/taurus,T2,3,"title 70 chars (>65): ""Leo & Taurus Compatibility — Love, Friendship & Work Match | BornClock"""
/compatibility/leo/virgo,T2,3,"title 69 chars (>65): ""Leo & Virgo Compatibility — Love, Friendship & Work Match | BornClock"""
/compatibility/libra/libra,T2,3,"title 71 chars (>65): ""Libra & Libra Compatibility — Love, Friendship & Work Match | BornClock"""
/compatibility/libra/pisces,T2,3,"title 72 chars (>65): ""Libra & Pisces Compatibility — Love, Friendship & Work Match | BornClock"""
/compatibility/libra/sagittarius,T2,3,"title 77 chars (>65): ""Libra & Sagittarius Compatibility — Love, Friendship & Work Match | BornClock"""
/compatibility/libra/scorpio,T2,3,"title 73 chars (>65): ""Libra & Scorpio Compatibility — Love, Friendship & Work Match | BornClock"""
/compatibility/libra/taurus,T2,3,"title 72 chars (>65): ""Libra & Taurus Compatibility — Love, Friendship & Work Match | BornClock"""
/compatibility/libra/virgo,T2,3,"title 71 chars (>65): ""Libra & Virgo Compatibility — Love, Friendship & Work Match | BornClock"""
/compatibility/pisces/pisces,T2,3,"title 73 chars (>65): ""Pisces & Pisces Compatibility — Love, Friendship & Work Match | BornClock"""
/compatibility/pisces/sagittarius,T2,3,"title 78 chars (>65): ""Pisces & Sagittarius Compatibility — Love, Friendship & Work Match | BornClock"""
/compatibility/pisces/scorpio,T2,3,"title 74 chars (>65): ""Pisces & Scorpio Compatibility — Love, Friendship & Work Match | BornClock"""
/compatibility/pisces/taurus,T2,3,"title 73 chars (>65): ""Pisces & Taurus Compatibility — Love, Friendship & Work Match | BornClock"""
/compatibility/pisces/virgo,T2,3,"title 72 chars (>65): ""Pisces & Virgo Compatibility — Love, Friendship & Work Match | BornClock"""
/compatibility/sagittarius/sagittarius,T2,3,"title 83 chars (>65): ""Sagittarius & Sagittarius Compatibility — Love, Friendship & Work Match | BornClock"""
/compatibility/sagittarius/scorpio,T2,3,"title 79 chars (>65): ""Sagittarius & Scorpio Compatibility — Love, Friendship & Work Match | BornClock"""
/compatibility/sagittarius/taurus,T2,3,"title 78 chars (>65): ""Sagittarius & Taurus Compatibility — Love, Friendship & Work Match | BornClock"""
/compatibility/sagittarius/virgo,T2,3,"title 77 chars (>65): ""Sagittarius & Virgo Compatibility — Love, Friendship & Work Match | BornClock"""
/compatibility/scorpio/scorpio,T2,3,"title 75 chars (>65): ""Scorpio & Scorpio Compatibility — Love, Friendship & Work Match | BornClock"""
/compatibility/scorpio/taurus,T2,3,"title 74 chars (>65): ""Scorpio & Taurus Compatibility — Love, Friendship & Work Match | BornClock"""
/compatibility/scorpio/virgo,T2,3,"title 73 chars (>65): ""Scorpio & Virgo Compatibility — Love, Friendship & Work Match | BornClock"""
/compatibility/taurus/taurus,T2,3,"title 73 chars (>65): ""Taurus & Taurus Compatibility — Love, Friendship & Work Match | BornClock"""
/compatibility/taurus/virgo,T2,3,"title 72 chars (>65): ""Taurus & Virgo Compatibility — Love, Friendship & Work Match | BornClock"""
/compatibility/virgo/virgo,T2,3,"title 71 chars (>65): ""Virgo & Virgo Compatibility — Love, Friendship & Work Match | BornClock"""
/country-comparison,T2,3,"title 91 chars (>65): ""Country Life Expectancy Comparison — How Your Country Affects How Long You Live | BornClock"""
/generation,T2,3,"title 67 chars (>65): ""Which Generation Are You? — Complete Generational Guide | BornClock"""
/gift,T2,3,"title 74 chars (>65): ""Gift a Birthday Blueprint — The Gift That Proves You Know Them | BornClock"""
/how-it-works,T2,3,"title 72 chars (>65): ""How BornClock Works — Tools, Data & Source-Cited Methodology | BornClock"""
/life-expectancy,T2,3,"title 78 chars (>65): ""Life Expectancy Calculator — How Long Will I Live? Death Clock & Lifespan Test"""
/moon-sign,T2,3,"title 70 chars (>65): ""Moon Sign Calculator — Find Your Vedic & Western Moon Sign | BornClock"""
/name-numerology,T2,3,"title 84 chars (>65): ""Name Numerology Calculator — Expression, Soul Urge & Personality Numbers | BornClock"""
/numerology,T2,3,"title 67 chars (>65): ""Numerology Calculator — Your Life Path Number & Meaning | BornClock"""
/numerology/1,T2,3,"title 76 chars (>65): ""Life Path Number 1 — The Leader: Meaning, Traits & Famous People | BornClock"""
/numerology/11,T2,3,"title 79 chars (>65): ""Master Number 11 — The Illuminator: Meaning, Traits & Famous People | BornClock"""
/numerology/2,T2,3,"title 80 chars (>65): ""Life Path Number 2 — The Peacemaker: Meaning, Traits & Famous People | BornClock"""
/numerology/22,T2,3,"title 82 chars (>65): ""Master Number 22 — The Master Builder: Meaning, Traits & Famous People | BornClock"""
/numerology/3,T2,3,"title 77 chars (>65): ""Life Path Number 3 — The Creator: Meaning, Traits & Famous People | BornClock"""
/numerology/33,T2,3,"title 82 chars (>65): ""Master Number 33 — The Master Teacher: Meaning, Traits & Famous People | BornClock"""
/numerology/4,T2,3,"title 77 chars (>65): ""Life Path Number 4 — The Builder: Meaning, Traits & Famous People | BornClock"""
/numerology/5,T2,3,"title 84 chars (>65): ""Life Path Number 5 — The Freedom Seeker: Meaning, Traits & Famous People | BornClock"""
/numerology/6,T2,3,"title 78 chars (>65): ""Life Path Number 6 — The Nurturer: Meaning, Traits & Famous People | BornClock"""
/numerology/7,T2,3,"title 76 chars (>65): ""Life Path Number 7 — The Seeker: Meaning, Traits & Famous People | BornClock"""
/numerology/8,T2,3,"title 80 chars (>65): ""Life Path Number 8 — The Powerhouse: Meaning, Traits & Famous People | BornClock"""
/numerology/9,T2,3,"title 82 chars (>65): ""Life Path Number 9 — The Humanitarian: Meaning, Traits & Famous People | BornClock"""
/planetary-age,T2,3,"title 87 chars (>65): ""Planetary Age Calculator — How Old Are You on Mars, Jupiter & Every Planet? | BornClock"""
/privacy,T2,3,"title 26 chars (<30): ""Privacy Policy | BornClock"""
/rashi-ratna,T2,3,"title 76 chars (>65): ""Rashi Ratna — Gemstone by Zodiac Sign (Indian Vedic Birthstones) | BornClock"""
/tarot-card-by-birthday,T2,3,"title 76 chars (>65): ""Tarot Card by Birthday — Draw Your Card & Find Your Major Arcana | BornClock"""
/terms,T2,3,"title 28 chars (<30): ""Terms of Service | BornClock"""
/vedic-zodiac,T2,3,"title 75 chars (>65): ""Indian Zodiac (Vedic Rashi) Calculator — Find Your Jyotish Sign | BornClock"""
/weight-on-planets,T2,3,"title 72 chars (>65): ""How Much Would You Weigh on Other Planets? — Free Calculator | BornClock"""
/zodiac/aquarius,T2,3,"title 73 chars (>65): ""Aquarius Zodiac Sign — Dates, Traits, Compatibility & History | BornClock"""
/zodiac/aries,T2,3,"title 70 chars (>65): ""Aries Zodiac Sign — Dates, Traits, Compatibility & History | BornClock"""
/zodiac/cancer,T2,3,"title 71 chars (>65): ""Cancer Zodiac Sign — Dates, Traits, Compatibility & History | BornClock"""
/zodiac/capricorn,T2,3,"title 74 chars (>65): ""Capricorn Zodiac Sign — Dates, Traits, Compatibility & History | BornClock"""
/zodiac/gemini,T2,3,"title 71 chars (>65): ""Gemini Zodiac Sign — Dates, Traits, Compatibility & History | BornClock"""
/zodiac/leo,T2,3,"title 68 chars (>65): ""Leo Zodiac Sign — Dates, Traits, Compatibility & History | BornClock"""
/zodiac/libra,T2,3,"title 70 chars (>65): ""Libra Zodiac Sign — Dates, Traits, Compatibility & History | BornClock"""
/zodiac/pisces,T2,3,"title 71 chars (>65): ""Pisces Zodiac Sign — Dates, Traits, Compatibility & History | BornClock"""
/zodiac/sagittarius,T2,3,"title 76 chars (>65): ""Sagittarius Zodiac Sign — Dates, Traits, Compatibility & History | BornClock"""
/zodiac/scorpio,T2,3,"title 72 chars (>65): ""Scorpio Zodiac Sign — Dates, Traits, Compatibility & History | BornClock"""
/zodiac/taurus,T2,3,"title 71 chars (>65): ""Taurus Zodiac Sign — Dates, Traits, Compatibility & History | BornClock"""
/zodiac/virgo,T2,3,"title 70 chars (>65): ""Virgo Zodiac Sign — Dates, Traits, Compatibility & History | BornClock"""
/,T3,3,"desc 224 chars (>165)"
/age-calculator,T3,3,"desc 174 chars (>165)"
/answers,T3,3,"desc 170 chars (>165)"
/best-day-to-start-a-habit,T3,3,"desc 190 chars (>165)"
/best-time-to-work-out,T3,3,"desc 182 chars (>165)"
/biological-age,T3,3,"desc 195 chars (>165)"
/biorhythm-workout-calculator,T3,3,"desc 181 chars (>165)"
/birthday-report,T3,3,"desc 182 chars (>165)"
/birthstone/april,T3,3,"desc 32 chars (<70)"
/birthstone/december,T3,3,"desc 26 chars (<70)"
/birthstone/february,T3,3,"desc 36 chars (<70)"
/birthstone/january,T3,3,"desc 37 chars (<70)"
/birthstone/july,T3,3,"desc 28 chars (<70)"
