id,name,nationality_code
5079,"Margaret Court",
5080,"John Archibald Wheeler",
5081,"Bhāskara II",
5082,"Julian Barnes",
5083,"Mikhail Baryshnikov",
5084,"Matt Smith",
5085,"John Lithgow",
5086,"Chris Froome",
5087,"Ana de Armas",
5088,"Genki Haraguchi",
5089,"Ramanuja",
5090,"Anthony Martial",
5091,"Jelena Janković",
5092,"Jadon Sancho",
5093,"Alfred Döblin",
5094,"Josh Brolin",
5095,"Stephan El Shaarawy",
5096,"Otto Skorzeny",
5097,"Georg Trakl",
5098,"Daniel Bovet",
5099,"Koichi Tanaka",
5100,"David Coulthard",
5101,"Robert Aumann",
5102,"Ismail Haniyeh",
5103,"Léon Bourgeois",
5104,"Ernő Rubik",
5105,"Vladimir Arnold",
5106,"Bingu wa Mutharika",
5107,"Matt Dillon",
5108,"Joseph Joffre",
5109,"Jane Birkin",
5110,"Italo Svevo",
5111,"Mário Soares",
5112,"Burhanuddin Rabbani",
5113,"Marc Bloch",
5114,"Walter Gilbert",
5115,"Wes Anderson",
5116,"Masato Morishige",
5117,"Sam Raimi",
5118,"Christiaan Barnard",
5119,"Fahri Korutürk",
5120,"Bernard Le Bovier de Fontenelle",
5121,"Takeshi Okada",
5122,"Chaitanya Mahaprabhu",
5123,"Cory Booker",
5124,"Gabriel Jesus",
5125,"Élisabeth Borne",
5126,"Eduardo Riedel",
5127,"Damon Hill",
5128,"Johann Joachim Winckelmann",
5129,"Charles Lyell",
5130,"Gustav III of Sweden",
5131,"Nicolae Nasoc",
5132,"Emil Jannings",
5133,"Ernst Bloch",
5134,"Carl Zeiss",
5135,"Karlheinz Stockhausen",
5136,"Louis Agassiz",
5137,"Maicon",
5138,"John Wilkes Booth",
5139,"Raul Meireles",
5140,"Robbie Keane",
5141,"Sheryl Crow",
5142,"Ferdinand I of Bulgaria",
5143,"Paul Signac",
5144,"Aung San",
5145,"Mohammad Najibullah",
5146,"Dennis Quaid",
5147,"Deodoro da Fonseca",
5148,"Thomas Schelling",
5149,"Willa Cather",
5150,"Clifford Shull",
5151,"Carrie-Anne Moss",
5152,"Miguel Primo de Rivera, 2nd Marquis of Estella",
5153,"Dragan Stojković",
5154,"P. V. Narasimha Rao",
5155,"Eugène Viollet-le-Duc",
5156,"Cesar Romero",
5157,"John B. Goodenough",
5158,"Carlos Mencia",
5159,"Sundar Pichai",IN
5160,"Jordan Pickford",
5161,"Andrew Tate",
5162,"Benjamin Pavard",
5163,"Alexander Stepanovich Popov",
5164,"Stanisław Ulam",
5165,"Andrea del Sarto",
5166,"Göran Persson",
5167,"Ivo Sanader",
5168,"Pietro Metastasio",
5169,"Heinrich Cornelius Agrippa",
5170,"Thelonious Monk",
5171,"Bonnie Wright",
5172,"John Lydon",
5173,"Thomas Müntzer",
5174,"Sania Mirza",
5175,"Axel Witsel",
5176,"Neve Campbell",
5177,"Paulo Freire",
5178,"Lara Fabian",
5179,"Valdis Zatlers",
5180,"Guillermo Ochoa",
5181,"Jim Caviezel",
5182,"Roman Pavlyuchenko",
5183,"Jeff Beck",
5184,"James Dewar",
5185,"Joris-Karl Huysmans",
5186,"Kingsley Amis",
5187,"Tito Vilanova",
5188,"Witold Marian Gombrowicz",
5189,"Adlai Stevenson II",
5190,"James Marsden",
5191,"Artem Dzyuba",
5192,"Natalia Poklonskaya",
5193,"Kang Seul-gi",
5194,"Jeanine Áñez",
5195,"Cimabue",
5196,"Carl Bildt",
5197,"Robert Lefkowitz",
5198,"Atifete Jahjaga",
5199,"Alexander Grothendieck",
5200,"Anna Freud",
5201,"Philippe Noiret",
5202,"Werner Arber",
5203,"Terry Jones",
5204,"Dannii Minogue",
5205,"Bojan Krkić",
5206,"Bertil Ohlin",
5207,"Milan Baroš",
5208,"Sebastian Coe",
5209,"Cesare Lombroso",
5210,"Allison Janney",
5211,"Le Duc Tho",
5212,"Gaspard Monge",
5213,"Newt Gingrich",
5214,"Feodor Chaliapin",
5215,"Abraham de Moivre",
5216,"Sofonisba Anguissola",
5217,"Jon Favreau",
5218,"Junichi Inamoto",
5219,"Sam Rockwell",
5220,"Seigo Narazaki",
5221,"Henry Brooks Adams",
5222,"Shūichi Gonda",
5223,"Kevin Hart",
5224,"Louis Tomlinson",
5225,"Richarlison",
5226,"Wolfram von Eschenbach",
5227,"Philip V of France",
5228,"Thomas Bernhard",
5229,"F. Sherwood Rowland",
5230,"Claude Chabrol",
5231,"Mia Wasikowska",
5232,"Antonio López de Santa Anna",
5233,"Robert McNamara",
5234,"Matteo Ricci",
5235,"Rui Costa",
5236,"Kiran Desai",
5237,"George Washington Carver",
5238,"Chris Cornell",
5239,"Georginio Wijnaldum",
5240,"Shinzo Koroki",
5241,"Lucas Vázquez",
5242,"Liu Shaoqi",
5243,"Skrillex",
5244,"Bernardo O'Higgins",
5245,"Henry Hallett Dale",
5246,"Conrad Gessner",
5247,"Hans Geiger",
5248,"Günter Blobel",
5249,"Joschka Fischer",
5250,"Jakob Böhme",
5251,"Candice Bergen",
5252,"Maurice Jarre",
5253,"Catherine Ashton",
5254,"Mario Andretti",
5255,"Mark Knopfler",
5256,"François Duvalier",
5257,"Niko Tinbergen",
5258,"Marija Gimbutas",
5259,"Carla Gugino",
5260,"Dennis Rodman",
5261,"Debby Ryan",
5262,"Ajay Devgn",IN
5263,"J.B.S. Haldane",
5264,"Gene Roddenberry",
5265,"Henri La Fontaine",
5266,"Jon Lord",
5267,"Sadi Carnot",
5268,"William H. Macy",
5269,"Victor Pelevin",
5270,"Verne Troyer",
5271,"Yahya Khan",
5272,"Vladimir Korolenko",
5273,"Alexander De Croo",
5274,"Gérard Mourou",
5275,"Emiliano Martínez",
5276,"Tsukasa Shiotani",
5277,"Zara Larsson",
5278,"Akira Yoshino",
5279,"Chloé Zhao",
5280,"Pedro Castillo",
5281,"Laurent Blanc",
5282,"Hans von Euler-Chelpin",
5283,"Baron Munchausen",
5284,"Derek Barton",
5285,"Andrea Barzagli",
5286,"Jimmy Connors",
5287,"Marcel Marceau",
5288,"Alberto Giacometti",
5289,"Edward Albee",
5290,"Raymond Queneau",
5291,"Lucas Cranach the Elder",
5292,"René Goscinny",
5293,"Peter Medawar",
5294,"Abdulmejid II",
5295,"Vicente Blasco Ibáñez",
5296,"Thiago Motta",
5297,"Raimonds Vējonis",
5298,"Dwyane Wade",
5299,"Casimir III the Great",
5300,"Miguel Hidalgo y Costilla",
5301,"Sunita Williams",
5302,"Paulinho",
5303,"Dominic Monaghan",
5304,"Gherman Titov",
5305,"Fernando Gago",
5306,"Aaron Eckhart",
5307,"Elizabeth of Hungary",
5308,"Anne of Brittany",
5309,"Gaston Bachelard",
5310,"Margaret I of Denmark",
5311,"Laurent Fabius",
5312,"George Gurdjieff",
5313,"Gary Cahill",
5314,"Elle Fanning",
5315,"Edgar Douglas Adrian",
5316,"William H. Seward",
5317,"Careca",
5318,"Gabe Newell",
5319,"Masashi Nakayama",
5320,"Larry the Cable Guy",
5321,"Rosalía de Castro",
5322,"Adama Barrow",
5323,"Karl Nehammer",
5324,"Hamad bin Khalifa Al Thani",
5325,"Nastassja Kinski",
5326,"Brian Kobilka",
5327,"Hans-Dietrich Genscher",
5328,"Niklaus Wirth",
5329,"Dave Brubeck",
5330,"Abu Musab al-Zarqawi",
5331,"Alan Lloyd Hodgkin",
5332,"Raymond Aron",
5333,"Manuel Azaña",
5334,"Franco Baresi",
5335,"Vedran Ćorluka",
5336,"Jean Arp",
5337,"Christian X of Denmark",
5338,"Charlotte Perrelli",
5339,"Jigme Singye Wangchuck",
5340,"Yehudi Menuhin",
5341,"Mikhail Frunze",
5342,"Julia Stiles",
5343,"João Moutinho",
5344,"Yves Chauvin",
5345,"Madame de Sévigné",
5346,"David Baltimore",
5347,"Samora Moisés Machel",
5348,"Maureen O'Hara",
5349,"Boris Karloff",
5350,"Patrick Kluivert",
5351,"Paolo Uccello",
5352,"Daisuke Matsui",
5353,"Edward Thorndike",
5354,"Joseph of Anchieta",
5355,"Raja Ravi Varma",
5356,"Leonid Gaidai",
5357,"Federico Valverde",
5358,"Luigi Einaudi",
5359,"David Rockefeller",
5360,"Robert Cecil",
5361,"Ferdinand Tönnies",
5362,"Lion Feuchtwanger",
5363,"Moses Mendelssohn",
5364,"Theodor Schwann",
5365,"Henrietta Swan Leavitt",
5366,"John Cornforth",
5367,"Juan Martín del Potro",
5368,"Melissa Leo",
5369,"Marcello Malpighi",
5370,"Robert Nozick",
5371,"Sergey Karjakin",
5372,"Hattie McDaniel",
5373,"David Hasselhoff",
5374,"Mathieu Kérékou",
5375,"Sam Mendes",
5376,"Tim Roth",
5377,"Tupou VI of Tonga",
5378,"Greer Garson",
5379,"Herman Hollerith",
5380,"Margaret Sanger",
5381,"Marco Materazzi",
5382,"Hiroo Onoda",
5383,"Florentino Perez",
5384,"Henry George",
5385,"Alessandro Santos",
5386,"Sergei Bagapsh",
5387,"Lara Flynn Boyle",
5388,"Hotaru Yamaguchi",
5389,"Ulf Kristersson",
5390,"Shehbaz Sharif",
5391,"Prince Edward, Duke of Edinburgh",
5392,"Antonello da Messina",
5393,"John I of France",
5394,"Jean-Pierre Papin",
5395,"Eckhart Tolle",
5396,"Pierre Littbarski",
5397,"Xanana Gusmão",
5398,"Danilo Türk",
5399,"Daniel Ricciardo",
5400,"James Garner",
5401,"Andrus Ansip",
5402,"Julius Streicher",
5403,"Vaira Vīķe-Freiberga",
5404,"Jack Szostak",
5405,"Ivan Mazepa",
5406,"George C. Scott",
5407,"François Boucher",
5408,"P. W. Botha",
5409,"Yochanan Vollach",
5410,"Giovanni van Bronckhorst",
5411,"Angus Deaton",
5412,"John Dee",
5413,"Edward Adelbert Doisy",
5414,"Manuel Zelaya",
5415,"Fats Domino",
5416,"Elbridge Gerry",
5417,"João Havelange",
5418,"James Connolly",
5419,"Gena Rowlands",
5420,"George Beadle",
5421,"Alan Bean",
5422,"Goran Višnjić",
5423,"Nicolas Malebranche",
5424,"Gaston Doumergue",
5425,"Erving Goffman",
5426,"Jacques Bénigne Bossuet",
5427,"Jens Christian Skou",
5428,"William I of the Netherlands",
5429,"Sanna Nielsen",
5430,"Sandra Mason",
5431,"Bernard Katz",
5432,"Max Brod",
5433,"Sonia Sotomayor",
5434,"Paul Doumer",
5435,"Louis IV of Bavaria",
5436,"Johann Pachelbel",
5437,"Walter Baade",
5438,"Christopher Paolini",
5439,"Carl Ferdinand Cori",
5440,"Abdoulaye Wade",
5441,"Cevdet Sunay",
5442,"Henry III",
5443,"George F. Kennan",
5444,"Mandy Moore",
5445,"Nina Hagen",
5446,"Guillaume de Machaut",
5447,"Stefan Edberg",
5448,"Arthur Evans",
5449,"Lily Tomlin",
5450,"Gary Moore",
5451,"George Armstrong Custer",
5452,"Francis Poulenc",
5453,"Frank B. Kellogg",
5454,"Henry Taube",
5455,"Paul Bourget",
5456,"Glynis Johns",
5457,"Kōnosuke Matsushita",
5458,"Jagadish Chandra Bose",
5459,"Kisho Yano",
5460,"Thomas De Quincey",
5461,"Shusaku Nishikawa",
5462,"Gustavo Petro",
5463,"Pete Buttigieg",
5464,"Shogo Taniguchi",
5465,"Guðni Jóhannesson",
5466,"Michel Hazanavicius",
5467,"Antonio Segni",
5468,"Adil Rami",
5469,"Geri Horner",
5470,"Armin van Buuren",
5471,"Annegret Kramp-Karrenbauer",
5472,"Elizabeth Hurley",
5473,"Wilhelm Hauff",
5474,"Anna Seghers",
5475,"Vojislav Koštunica",
5476,"Hermann Joseph Muller",
5477,"Joseph von Eichendorff",
5478,"Sidney Altman",
5479,"Hideki Shirakawa",
5480,"Sergio Pérez",
5481,"Benedikt Höwedes",
5482,"Clive Owen",
5483,"Danny Elfman",
5484,"Arantxa Sánchez Vicario",
5485,"Raoul Wallenberg",
5486,"Victor Vasarely",
5487,"James Naismith",
5488,"John Arne Riise",
5489,"Sam Neill",
5490,"Louis I of Spain",
5491,"Henrik Larsson",
5492,"John Mayer",
5493,"John Nance Garner",
5494,"Yuichi Komano",
5495,"Queen Máxima of the Netherlands",
5496,"Akira Nishino",
5497,"Maithripala Sirisena",
5498,"Mia Mottley",
5499,"Steve Mandanda",
5500,"Gough Whitlam",
5501,"Dziga Vertov",
5502,"Walter Cronkite",
5503,"Yanis Varoufakis",
5504,"Shinya Yamanaka",
5505,"Wilhelm Frick",
5506,"Max Theiler",
5507,"Ram Baran Yadav",
5508,"Nuri Şahin",
5509,"Paul Verhoeven",
5510,"Käthe Kollwitz",
5511,"Roy Lichtenstein",
5512,"Francesca Schiavone",
5513,"Salomon Kalou",
5514,"Vincent Cassel",
5515,"Tim Howard",
5516,"James Tobin",
5517,"Ibrahim Afellay",
5518,"Brenda Song",
5519,"Semyon Timoshenko",
5520,"Paul Ryan",
5521,"Mercè Rodoreda",
5522,"Arthur de Gobineau",
5523,"Bob Hawke",
5524,"Shirley Booth",
5525,"Joseph Campbell",
5526,"Jenny Lind",
5527,"Arthur Kornberg",
5528,"Charles Péguy",
5529,"Naoki Matsuda",
5530,"Ryoichi Maeda",
5531,"Masami Ihara",
5532,"Chien-Shiung Wu",
5533,"Keith Haring",
5534,"Toshihiro Aoyama",
5535,"Hiroki Fujiharu",
5536,"Stevo Pendarovski",
5537,"Suman Pokhrel",
5538,"Bronzino",
5539,"Jack Brabham",
5540,"Triple H",
5541,"August Wilhelm Schlegel",
5542,"Bixente Lizarazu",
5543,"Lindsay Davenport",
5544,"Cyd Charisse",
5545,"Ludwig Achim von Arnim",
5546,"Cliff Richard",
5547,"Alban Berg",
5548,"Walter Kohn",
5549,"Martin Chalfie",
5550,"Otto IV, Holy Roman Emperor",
5551,"Jim Henson",
5552,"Martín Demichelis",
5553,"Carl Larsson",
5554,"Kim Novak",
5555,"Eric Idle",
5556,"Zora Neale Hurston",
5557,"Rex Harrison",
5558,"America Ferrera",
5559,"Andie MacDowell",
5560,"Ezequiel Garay",
5561,"László Bíró",
5562,"Osvaldo Ardiles",
5563,"Korney Chukovsky",
5564,"Kensuke Nagai",
5565,"Yevgeny Leonov",
5566,"Chuck McCann",
5567,"Kingsley Coman",
5568,"Marco Asensio",
5569,"Luis Arce",
5570,"Olena Zelenska",
5571,"Erich Raeder",
5572,"Joseph L. Mankiewicz",
5573,"János Bolyai",
5574,"Józef Gosławski",
5575,"Sergei Bondarchuk",
5576,"Mykola Azarov",
5577,"Frederick William III of Prussia",
5578,"Ivica Olić",
5579,"John Churchill, 1st Duke of Marlborough",
5580,"Asaph Hall",
5581,"Aleksandr Vasilevsky",
5582,"Odd Hassel",
5583,"David Brewster",
5584,"Vasili IV of Russia",
5585,"Nelson Piquet",
5586,"Ibrahim Rugova",
5587,"Hakan Şükür",
5588,"Goran Bregović",
5589,"Linda Hamilton",
5590,"Matthew Fox",
5591,"Varg Vikernes",
5592,"Patrick Dempsey",
5593,"Mátyás Rákosi",
5594,"Barbara Cartland",
5595,"Félix Houphouët-Boigny",
5596,"Elihu Root",
5597,"Tobias Asser",
5598,"Sonja Henie",
5599,"James Spader",
5600,"Abdul Qadir Gilani",
5601,"Charles Marie René Leconte de Lisle",
5602,"Algernon Charles Swinburne",
5603,"Ramón Díaz",
5604,"Ilir Meta",
5605,"Kepa Arrizabalaga",
5606,"Jesse Lingard",
5607,"Julien Offray de La Mettrie",
5608,"Henrique Capriles Radonski",
5609,"Stephen Báthory",
5610,"Clive Dunn",
5611,"Reinhard Genzel",
5612,"Muhammad ibn Abd al-Wahhab",
5613,"Manuel II Palaiologos",
5614,"Christopher Lambert",
5615,"Alexandra of Denmark",
5616,"Béla Kun",
5617,"Philip I of Castile",
5618,"Mika",
5619,"Helena Paparizou",
5620,"Božena Němcová",
5621,"Jean Monnet",
5622,"Jorginho",
5623,"Vasily Chuikov",
5624,"Johannes Fibiger",
5625,"Mary Elizabeth Winstead",
5626,"Allan McLeod Cormack",
5627,"Yuri Zhirkov",
5628,"Stanley Tucci",
5629,"Adnan Menderes",
5630,"Hippolyte Fizeau",
5631,"Gloria Gaynor",
5632,"Julie Kavner",
5633,"Rob Schneider",
5634,"Richard E. Byrd",
5635,"Inge Lehmann",
5636,"Comte de Lautréamont",
5637,"Alain Aspect",
5638,"Natalie Imbruglia",
5639,"Jan Oblak",
5640,"Sooronbay Jeenbekov",
5641,"Ava Max",
5642,"George Hamilton-Gordon, 4th Earl of Aberdeen",
5643,"William Gallas",
5644,"Carl Theodor Dreyer",
5645,"Enrico de Nicola",
5646,"Edna St. Vincent Millay",
5647,"Ulrike Meinhof",
5648,"Heinrich Wieland",
5649,"Stefan Hell",
5650,"Joseph Beuys",
5651,"John Barry",
5652,"Willem II of the Netherlands",
5653,"Chow Yun-fat",
5654,"Henry VI",
5655,"George Vancouver",
5656,"Gordon Banks",
5657,"Yoichiro Kakitani",
5658,"Sean Astin",
5659,"Zubin Mehta",
5660,"Johann Strauss I",
5661,"Paul Celan",
5662,"Paul Flory",
5663,"Ayumi Hamasaki",
5664,"Nick Cave",
5665,"Adrien-Marie Legendre",
5666,"David II of Scotland",
5667,"Jo Nesbø",
5668,"Jean-Pierre Jeunet",
5669,"Dorothea Lange",
5670,"Dražen Petrović",
5671,"Evan Rachel Wood",
5672,"Daniel arap Moi",
5673,"Shailene Woodley",
5674,"Severo Ochoa",
5675,"Ian Thorpe",
5676,"Anil Kapoor",IN
5677,"William Randolph Hearst",
5678,"Guangxu Emperor",
5679,"Ryo Miyaichi",
5680,"Bal Gangadhar Tilak",IN
5681,"Nusrat Fateh Ali Khan",
5682,"James Hopwood Jeans",
5683,"John Muir",
5684,"Tadanari Lee",
5685,"Chun Jung-myung",
5686,"Nancy Ajram",
5687,"Prayut Chan-o-cha",
5688,"Federica Mogherini",
5689,"Bebe Rexha",
5690,"Jude Bellingham",
5691,"Charles X Gustav of Sweden",
5692,"Inna",
5693,"Stanisław Leszczyński",
5694,"Richard Laurence Millington Synge",
5695,"Daniel Passarella",
5696,"Gerhard Herzberg",
5697,"Larry Hagman",
5698,"Rod Laver",
5699,"Jupp Heynckes",
5700,"Akira Toriyama",
5701,"Gael García Bernal",
5702,"Anouk Aimée",
5703,"François-Noël Babeuf",
5704,"Francis Picabia",
5705,"Claude Makelélé",
5706,"Edgar Wallace",
5707,"Tamar of Georgia",
5708,"George Emil Palade",
5709,"Edgar Davids",
5710,"Imelda Staunton",
5711,"Jules Bianchi",
5712,"Rita Moreno",
5713,"Bob Fosse",
5714,"Bernard-Henri Lévy",
5715,"Kengo Nakamura",
5716,"Mitsuo Ogasawara",
5717,"Tomoaki Makino",
5718,"Nawaf Al-Ahmad Al-Jaber Al-Sabah",
5719,"Ravindra Prabhat",
5720,"Pedro Pascal",
5721,"Barry C. Barish",
5722,"Edgar Lungu",
5723,"Bella Hadid",
5724,"Lautaro Martínez",
5725,"Phil Foden",
5726,"Doja Cat",
5727,"Giuseppe Farina",
5728,"Mae Jemison",
5729,"John Belushi",
5730,"Jean-Martin Charcot",
5731,"Alan J. Heeger",
5732,"Ales Bialiatski",
5733,"Jean-Marie Lehn",
5734,"Jane Seymour",
5735,"Henry Campbell-Bannerman",
5736,"Raymond Kopa",
5737,"Anne of Austria",
5738,"George II of Greece",
5739,"Samantha Stosur",
5740,"Levi Eshkol",
5741,"Harold Harefoot",
5742,"Stevie Ray Vaughan",
5743,"Sergey Mikhalkov",
5744,"Rupert Everett",
5745,"Joyce Carol Oates",
5746,"Alessandro Scarlatti",
5747,"Auguste Beernaert",
5748,"Andrei Bely",
5749,"Ann-Margret",
5750,"John Eccles",
5751,"Guy Pearce",
5752,"R. D. Laing",
5753,"Tom Wilkinson",
5754,"Jared Padalecki",
5755,"Jean-Léon Gérôme",
5756,"Seth Rogen",
5757,"Bryce Dallas Howard",
5758,"Erica Jong",
5759,"Édith Cresson deceased",
5760,"Orson Scott Card",
5761,"Rod Steiger",
5762,"Shen Kuo",
5763,"Anthony Trollope",
5764,"John Flamsteed",
5765,"James II of Scotland",
5766,"Pietro Aretino",
5767,"Neil Diamond",
5768,"Sonakshi",
5769,"Berti Vogts",
5770,"Ranbir Kapoor",IN
5771,"Giannis Antetokounmpo",
5772,"Lila Tretikov",
5773,"Yann Martel",
5774,"Bernard Madoff",
5775,"Thubten Gyatso",
5776,"Reinhard Selten",
5777,"Carly Rae Jepsen",
5778,"Bettina von Arnim",
5779,"Ingeborg Bachmann",
5780,"Anton Denikin",
5781,"Susumu Tonegawa",
5782,"Vint Cerf",
5783,"Marshall Warren Nirenberg",
5784,"Zaz",
5785,"Pat Nixon",
5786,"Alfred Binet",
5787,"Alexander McQueen",
5788,"Augustus De Morgan",
5789,"Timbaland",
5790,"Alex Morgan",
5791,"Henry Mancini",
5792,"Meat Loaf",
5793,"Juan Rulfo",
5794,"James Earl Jones",
5795,"Fabio Capello",
5796,"Clint Dempsey",
5797,"Junko Tabei",
5798,"Pierre Choderlos de Laclos",
5799,"Richard Trevithick",
5800,"Sayyid Qutb",
5801,"Jada Pinkett Smith",
5802,"Liam Gallagher",
5803,"Ryan O'Neal",
5804,"James Randi",
5805,"Hajime Hosogai",
5806,"R. Venkataraman",
5807,"Jack Kirby",
5808,"Nemanja Matić",
5809,"Meera",
5810,"Karisma Kapoor",IN
5811,"Hiroaki Morishima",
5812,"Yuhei Tokunaga",
5813,"Michael Levitt",
5814,"Iván Duque",
5815,"Trent Alexander-Arnold",
5816,"Jisoo",
5817,"Eduardo Camavinga",
5818,"Egon Krenz",
5819,"Theodor Storm",
5820,"Daniel Brühl",
5821,"César Franck",
5822,"Siegbert Tarrasch",
5823,"Bernhard von Bülow",
5824,"Franco Zeffirelli",
5825,"Otto Weininger",
5826,"Kgalema Motlanthe",
5827,"Farah Pahlavi",
5828,"Rosanna Arquette",
5829,"Glen Johnson",
5830,"Landon Donovan",
5831,"George Foreman",
5832,"Edward Witten",
5833,"Denise Richards",
5834,"James III of Scotland",
5835,"Peter Carl Fabergé",
5836,"Alex Oxlade-Chamberlain",
5837,"Avram Hershko",
5838,"George Stigler",
5839,"Cheryl",
5840,"Virat Kohli",IN
5841,"Hakim Ziyech",
5842,"Oscar Isaac",
5843,"Charles Dance",
5844,"Houari Boumediene",
5845,"Mahershala Ali",
5846,"Masashi Oguro",
5847,"Bong Joon-ho",
5848,"John Stones",
5849,"Gigi Hadid",
5850,"Satoshi Ōmura",
5851,"Manuel L. Quezon",
5852,"Fabio Quagliarella",
5853,"Tadeusz Mazowiecki",
5854,"John Lee Hooker",
5855,"Chris Columbus",
5856,"Annie Girardot",
5857,"Paul Lauterbur",
5858,"Queen Sofía of Spain",
5859,"Álvaro Uribe Vélez",
5860,"Javier Saviola",
5861,"Juan Román Riquelme",
5862,"Alexander Karelin",
5863,"Boris III of Bulgaria",
5864,"Miralem Pjanić",
5865,"Stanisław Jerzy Lec",
5866,"Tomás de Torquemada",
5867,"Johan Ludvig Runeberg",
5868,"Ivan Kramskoi",
5869,"Paul Anka",
5870,"Semyon Budyonny",
5871,"Daryl Hannah",
5872,"Aleksis Kivi",
5873,"Henry Morgan",
5874,"Asamoah Gyan",
5875,"Judy Holliday",
5876,"Susan Hayward",
5877,"John Franklin Enders",
5878,"John Pople",
5879,"Lorenzo Valla",
5880,"Kim Jong-nam",
5881,"Oliver E. Williamson",
5882,"Edward Lear",
5883,"Thomas Wolfe",
5884,"Maurice Barrès",
5885,"Richard Matheson",
5886,"Luis Fonsi",
5887,"Roberta Metsola",
5888,"Jack Grealish",
5889,"Serdar Berdimuhamedow",
5890,"Ansu Fati",
5891,"Richard Sorge",
5892,"Gus Van Sant",
5893,"Paul Gascoigne",
5894,"Emre Can",
5895,"Mahamadou Issoufou",
5896,"Hulk Hogan",
5897,"Yegor Gaidar",
5898,"Joan Collins",
5899,"Vince Vaughn",
5900,"Nikolai Yezhov",
5901,"Adriano",
5902,"Valentina Matviyenko",
5903,"Vincent Auriol",
5904,"Isaac Albéniz",
5905,"Symon Petliura",
5906,"Giovanni Battista Pergolesi",
5907,"George Andrew Olah",
5908,"Lee Van Cleef",
5909,"Dana International",
5910,"Kristen Wiig",
5911,"Jeremy Clarkson",
5912,"Juliette Lewis",
5913,"Maisie Williams",
5914,"John Gielgud",
5915,"Simon Kjær",
5916,"Joseph Estrada",
5917,"Antoine François Prévost",
5918,"Pierre-Jean de Béranger",
5919,"Josh Hartnett",
5920,"Robert Fisk",
5921,"Eugène Pottier",
5922,"Vittorio Alfieri",
5923,"Asghar Farhadi",
5924,"Massimiliano Allegri",
5925,"Krist Novoselic",
5926,"Innokenty Smoktunovsky",
5927,"Koji Nakata",
5928,"Yutaka Akita",
5929,"Granit Xhaka",
5930,"Paul Reubens",
5931,"Dinara Safina",
5932,"Eric Dier",
5933,"Tommy Lister Jr.",
5934,"Mohammed bin Zayed Al Nahyan",
5935,"Enner Valencia",
5936,"Jean-Pierre Sauvage",
5937,"William C. Campbell",
5938,"Virginia Raggi",
5939,"Jerome Karle",
5940,"Vittorio Gassman",
5941,"Rahul Gandhi",IN
5942,"Edmund Barton",
5943,"Klaus Mann",
5944,"Michel Ney",
5945,"James Black",
5946,"Simon Mignolet",
5947,"Jean Giono",
5948,"Kelly Rowland",
5949,"Claude Jade",
5950,"Jack Palance",
5951,"Javi Martínez",
5952,"Franco Modigliani",
5953,"James Mason",
5954,"Asa Akira",
5955,"Philip Noel-Baker, Baron Noel-Baker",
5956,"Sarah Wayne Callies",
5957,"Ed Miliband",
5958,"Naomie Harris",
5959,"Natalie Dormer",
5960,"Jane Lynch",
5961,"Samuel Richardson",
5962,"Robert Bellarmine",
5963,"Gervinho",
5964,"Charlotte Gainsbourg",
5965,"Stormy Daniels",
5966,"David Moyes",
5967,"Pierre Loti",
5968,"Boris Berezovsky",
5969,"Valery Bryusov",
5970,"John O'Shea",
5971,"Lee Teng-hui",
5972,"Shahid Kapoor",IN
5973,"Jacques-Henri Bernardin de Saint-Pierre",
5974,"Peter Mutharika",
5975,"Juan Sebastián Verón",
5976,"Horst Seehofer",
5977,"Konrad Emil Bloch",
5978,"Paul Langevin",
5979,"Chen Shui-bian",
5980,"Hans Spemann",
5981,"Hans Eysenck",
5982,"Aleksandar Mitrović",
5983,"Renato Dulbecco",
5984,"Giacomo Meyerbeer",
5985,"Denis Papin",
5986,"Victor Ponta",
5987,"Víctor Jara",
5988,"Naser al-Din Shah Qajar",
5989,"Juhi Chawla",IN
5990,"Roman Weidenfeller",
5991,"William P. Murphy",
5992,"John Fenn",
5993,"John Young",
5994,"Julie Delpy",
5995,"László Sólyom",
5996,"Jean-Honoré Fragonard",
5997,"Kendrick Lamar",
5998,"Theo van Doesburg",
5999,"Svetlana Kuznetsova",
6000,"Sulley Muntari",
